record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
271,species-0292,国外における幼虫の食性は,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
272,species-0292,コーラの原料となるヒメコラノキの果実,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
273,species-0292,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
274,species-0292,木材となるアゾベの木にできたゴール,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
275,species-0292,乾燥または腐敗した植物質,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
276,species-0294,朽ち木,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
277,species-0294,枯れ木の樹皮。古くなった竹の柵でも幼虫を採集,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
278,species-0295,枯れ木の樹皮,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
279,species-0296,沖縄ではびこる外来種のギンネムの豆を食し,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
280,species-0296,乾燥して茶色くかたくなったものを好む。他にも国外で,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
281,species-0296,ホストとしてさまざまなマメ科が報告されており,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
282,species-0296,アラビアゴムモドキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
283,species-0296,ピルマネムノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
284,species-0296,ハブソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
285,species-0296,ナンバンサイカチ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
286,species-0296,オウコチョウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
287,species-0296,シロゴチョウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
288,species-0296,キダチデンセイ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
289,species-0298,シナノキの枯れ枝,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
290,species-0298,ホウオウボクの朽ちた梢,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
291,species-0299,Opogona thiadelpha Meyrick,,野外（国内）,葉,幼虫,サトウキビ; バナナ; ドラセナ; ベンジャミン; トウモロコシ; サツマイモ,
292,species-0299,不明,,野外（国内）,葉,幼虫,サトウキビ; バナナ; ドラセナ; ベンジャミン; トウモロコシ; サツマイモ,
293,species-0305,朽ち木の樹皮,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
294,species-0307,朽ち木,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
295,species-0311,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
296,species-0313,粉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
297,species-0314,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
298,species-0317,飼育条件下では緑色藻類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
299,species-0317,エノキタケ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
300,species-0317,乾燥した小昆虫の死骸,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
301,species-0317,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
302,species-0318,粉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
303,species-0320,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
304,species-0321,自然状態では地表のさまざまな有機物を食べていると推定される。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
305,species-0322,自然状態では地表近くや朽ち木下面などに生じるキノコ類（担子体）,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
306,species-0322,カビ類（糸状体）などを食べているのが観察されている。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
307,species-0323,前種と大差ないと推定される,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
308,species-0327,自然状態では,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
309,species-0327,倒木のカビなどを食べているのが観察されている。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
310,species-0328,粉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
311,species-0328,葉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
312,species-0329,おそらく生息場所の地衣類などを食べる。ネズミモチについているイボタロウカイガラムシの雄蛹と分泌物を食べるのが確認されている,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
313,species-0330,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
314,species-0330,枯れ葉,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
315,species-0331,各種の広葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
316,species-0331,ときにはスギなど針葉樹の葉など。何らかの原因で樹木から離れ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
317,species-0331,あるいは1齢がバルーニング後に到着した結果,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
318,species-0331,草本類（セイタカアワダチソウなど）も食べる。。若齢期には若い枝の樹皮やミカンなど果実の果皮も摂食する,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
319,species-0332,各種の広葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
320,species-0332,ときには針葉樹の葉,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
321,species-0332,若齢幼虫はしばしば若い樹皮をかじる,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
322,species-0333,各種の広葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
323,species-0333,カラマツのような針葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
324,species-0333,ヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
325,species-0333,ギシギシなどの草本も食べる。,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
326,species-0334,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
327,species-0335,自然状態ではアベマキ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
328,species-0335,シマイズセンリョウ,ヤブコウジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
329,species-0335,ヤマモモ,ヤマモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
330,species-0335,ゲットウ,ショウガ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
331,species-0335,飼育条件下ではビカクシダで容易に飼育できる,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
332,species-0336,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
333,species-0337,ヤマモモ,ヤマモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
334,species-0338,ミカン科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
335,species-0338,バラ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
336,species-0338,カキノキ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
337,species-0338,キク科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
338,species-0338,マメ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
339,species-0338,クルミ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
340,species-0338,アカネ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
341,species-0338,トウダイグサ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
342,species-0338,アヤメ科などの葉を食べる。ザクロ,ザクロ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
343,species-0338,ホウロクイチゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
344,species-0338,エノキ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
345,species-0339,生息地の状況から,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
346,species-0339,草地の各種草本類を食べると推定される,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
347,species-0340,イネ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
348,species-0340,カヤツリグサ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
349,species-0341,イネ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
350,species-0342,アルファルファ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
351,species-0342,ギシギシ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
352,species-0609,クリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
353,species-0609,クヌギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
354,species-0609,コナラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
355,species-0609,アラカシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
356,species-0609,ツブラジイ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
357,species-0612,エゾノウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
358,species-0612,シウリザクラ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
359,species-0613,ニシキギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
360,species-0613,マユミ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
361,species-0614,リンゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
362,species-0614,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
363,species-0614,エゾノコリンゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
364,species-0614,ヒメリンゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
365,species-0614,ハナカイドウ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
366,species-0615,マユミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
367,species-0615,ツリバナ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
368,species-0616,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
369,species-0617,マユミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
370,species-0617,ニシキギ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
371,species-0617,エゾノコリンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
372,species-0618,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
373,species-0619,コマユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
374,species-0620,ニシキギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
375,species-0620,コマユミ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
376,species-0621,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
377,species-0622,ツリバナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
378,species-0622,ヒロハツリバナ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
379,species-0623,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
380,species-0624,マサキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
381,species-0624,ツルマサキ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
382,species-0625,ツリバナ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
383,species-0626,ツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
384,species-0627,ツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
385,species-0628,ニシキギ属,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
386,species-0629,マサキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
387,species-0629,コマユミ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
388,species-0630,ベンケイソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
389,species-0630,オオベンケイソウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
390,species-0630,ミセバヤ,以上ベンケイソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
391,species-0633,ハリツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
392,species-0636,ニシキギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
393,species-0636,コマユミ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
394,species-0638,ミヤマイボタ,モクセイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
395,species-0639,エゾイボタ,モクセイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
396,species-0640,ハシドイ,モクセイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
397,species-0641,ツルウメモドキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
398,species-0641,ニシキギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
399,species-0641,マユミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
400,species-0641,ツリバナ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
401,species-0648,スモモ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
402,species-0650,マルバマンネングサ,ベンケイソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
403,species-0653,アカマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
404,species-0655,シャシャンボ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
405,species-0656,アセビ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
406,species-0656,ハナヒリノキ,以上ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
407,species-0658,カラマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
408,species-0659,カラマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
409,species-0660,トドマツ,マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
410,species-0663,リンゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
411,species-0663,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
412,species-0663,ナナカマド,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
413,species-0666,ネズミサシ,ヒノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
414,species-0669,シラカンバの実,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
415,species-0670,ズミの新芽,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
416,species-0671,ナナカマド,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
417,species-0673,モチツツジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
418,species-0673,ヤマツツジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
419,species-0673,シロヤシオ,以上ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
420,species-0674,マルバシモツケ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
421,species-0676,ヒノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
422,species-0676,サワラ,以上ヒノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
423,species-0678,ミツバツツジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
